listing_id,id,date,reviewer_id,reviewer_name,comments
1497879,55202543,2015-11-29,3616229,AnhThu,Had a great stay and everything was just as described. Sara was really helpful in answering all our questions. The best thing about the apartment is its close proximity to the subway that made getting around the city really easy.
1497879,55597838,2015-12-02,41219518,Sean,Sara was a great host and the apartment was amazing and in a good location. Would definitely stay here again!!
1497879,55933311,2015-12-07,47516996,Jing,"Overall, its a pretty nice apartment with almost everything you need.If only the bathroom is better equipped..."
1497879,56095968,2015-12-08,40941541,Alex,"Sara was helpful and accommodating. The room is cozy. 
It is also in the basement, with a tiny window that  onto the sidewalk. 
Don't open the window, no fresh air. 

When I arrived, the thermostat read 76 degrees.I turned it down, and went out for dinner. Several hours later, the room was still 76 degrees. I called Sara to help me with the temperature, as the thermostat was not working. Bottom line: shut the heat off, on a Boston winter night.

Next morning, the shower was miserable. A sorry little stream of water, no pressure whatsoever. Temperature was hot, but it was a very unsatisfactory way to start the day.

This room could be a great situation but for those issues. 
I would not go back, unless they were addressed."
1497879,56165276,2015-12-09,4810537,Sean,"Great layout and exactly what I was looking for. Sara was communicated very well and the apartment while small, has everything a passing through traveler would need. I was worried about transportation, but many Uber cars are around even at 5:00am. "
1497879,56239381,2015-12-11,44796408,Temeka,Had a great time at Sara's - it's such a convenient location to the airport! Thanks so much!!
1497879,56642563,2015-12-15,3660628,Michelle,"I stayed at Sara's place for one night on a business trip. The location was great, I was looking for something convenient from South Station. I had a rental and there was plenty of overnight street parking. Her basement studio is super cute, bathroom is fully stocked, and there is even a little fridge/microwave/coffee pot area similar to what you get in a hotel. 

Key pick up was easy, communication was great. She is very thorough, there was even an extensive guide book that she put together with all the info you could ever need. 

Be prepared to carry your luggage down a flight of narrow, steep stairs. My bag was not big, so it was no big deal for me, but if you had huge suitcases it would be a bit of a struggle. "
1497879,56711365,2015-12-16,16297879,Nero,Sara's place was amazing!!! It's a very peaceful and serene setting. Very quiet street.. Cozy house.... And and very comfortable bed!!! 
1497879,56857344,2015-12-19,9564750,Eileen,"Sara is a great and friendly host. I stayed at her place with my boyfriend for three nights, and she was wiiling to help and answer every quesion. Her place is very close to the T station, the airport and downtown location. The green booklet in the room with all the information is excellently helpful. The room itself is cozy. Strongly recommend!:)"
1497879,56968364,2015-12-20,13637574,Martin,Sara and the apartment were both incredible; checking in and out couldn't have been easier and the apartment was very cozy.   Would absolutely stay here again when back in Boston.
1497879,57084672,2015-12-21,6672828,Meghan,"Sara was always readily available and answered all questions promptly. The place was just as it appears on the site, clean and organized. It is an easy 5-6 minute walk to the train station and has very easy access to downtown. The only downside was there seemed to be an open vent somewhere so it was a tad cold and there seemed to be a fly or two that snuck in somehow. Other than that, it was a great stay. The coffee was a HUGE help!!!"
1497879,57191984,2015-12-22,41722092,Matthias,Sara was very kind and welcoming and moving in was uncomplicated. The room is nice and the location is conveniently located close to the airport.
1497879,57239632,2015-12-23,42708536,Wolarpol,Sara was very nice and welcoming. She was very caring to show me everything I needed to know for the studio. 
1497879,57357812,2015-12-24,45498515,Kanishk,"Sara was a very friendly host. She checked us in with great detail in spite of her busy schedule. Her check-in folder was by far the most comprehensive AirBnB folder I've seen and we didn't have questions that weren't already answered. She was very responsive and helped us feel at home!

Thank you Sara... You are awesome! "
1497879,57593733,2015-12-27,49834575,Chaofan,"The room is great with everything you need! And very convenient to public transportation and airport. Also, the instruction book was very impressive with all the detail. Great experience, thanks! "
1497879,58967006,2016-01-05,49446728,Billy,Nice host. Apartment is in a very convenient location. Water pressure is very low making showers difficult.
1497879,59215269,2016-01-08,49904711,Qingya,Sara's mother welcomed us that day since Sara is out of town. She is very considerate and make sure everything ok for us. The room is clean and comfortable. 
1497879,59592726,2016-01-12,14078102,Anderson,"Sara's apartment was nothing short of nice - we did not get to meet Sara, but Susan (her mom) was a great host. She made every effort to make us feel welcome, and we got to even meet her pet Yorkie and Garfield!

The room is true to its' depiction- of course, the steep flight of stairs down was initially a little daunting for us, since we had a quite a bit of luggage to carry, but once we got it in, it was just perfect.

I'd like to thank Susan for being a wonderful host - sharing with us stories about her kids (she's proud mom of three :) ), and life in Michigan, in the peaceful rural hinterlands.

And thank you for the lift to the airport - we can't begin to express how grateful we were for that - you left a wonderful start to our journey in America :)"
1497879,60590879,2016-01-25,33206172,Claudia,"I did not meet Sara but her mom who welcomed me. I had a great stay, everything was just as described. The location is also great, very close to the train station- one stop away from the airport and two to three stations away from the city center- depending on where you exactly want to go. The instruction book with a listing of all the sightseeing and the relevant train station I also found very helpful!
All in all, everything was very well-organized and I can really recommend anybody to stay in Sara's studio!"
1497879,60774743,2016-01-27,38268192,Mélanie,"We needed a simple studio close to the airport and Sara's place was perfect. It is cozy and cute, the bed is very comfortable. It is not far from the Center and very convenient. Sara's mom welcomed us and was very nice. I would definitely recommend this studio. "
1497879,60863046,2016-01-28,23270777,Lee,The place is very close to the airport and also very easy to go to the (URL HIDDEN)'s mom Susan is very nice and considerate for s.Thanks a lot!
1497879,61047300,2016-01-31,36964596,Michelle,The apartment was exactly how described and perfect for our stay. It was in a great location very close to the T stop. We were able to leave our bags early since we got in earlier than our check in time without any problem. I would definitely recommend. 
1497879,61213955,2016-02-01,16591389,Michael,"My wife and sister were traveling with me back to the United States from Portugal going through Boston. The host was incredibly well prepared; there was a comprehensive binder highlighting transportation, dining and anything else we might need.  The host was great company and treated us with respect. We would happily book again next time we're in Boston."
1497879,61373113,2016-02-03,29798301,Sharon,"Sara is a friendly and organized person, and her studio is also very nice and clean. I have a great night staying there. 
highly recommend it!!"
1497879,61444931,2016-02-04,17959626,Philip,"Sara's apartment is wonderful - easy to find, very accessible to downtown and quite close to the airport too. As a hostess you couldn't ask for better - great information about the local area and very accommodating in terms of arrival and departure. 
The room/apartment has everything and is in a nice quiet neighbourhood. I really hope I have a chance to go back again sometime and spend even longer there. "
1497879,61641831,2016-02-07,30416967,Kris,"My girlfriend and I LOVED staying at Sara's apartment for our first visit to Boston. Location was more than ideal (and picturesque) as it was only a few minutes away from both airport and downtown Boston by subway. She was incredibly helpful and accommodating before and during our trip. We will definitely be looking at staying here again on our next excursion to Boston! THANK YOU, SARA!"
1497879,62908416,2016-02-18,55337022,Jenny,"Sara was very accommodating. We arrived late and it was no issue and she was very thorough in helping us get in.  The place was exactly what we needed. Nothing fancy just a place to sleep after a long day of traveling. 

The bed was very comfortable and the place was warm. We didn't use the shower/bathroom, tv, or any amenities so I cannot review. Overall a great place and host. I would stay again, its a perfect location next to the airport and T. "
1497879,63548437,2016-02-24,12210099,Kristen,"Thanks for a great stay Sara!  My sister and I had a perfectly good stay here for our night out in Boston.  Apartment was a little further from the TD Garden than I originally thought (a $10-15 Uber ride) but it was fine for our one night! 

"
1497879,63794074,2016-02-27,10086267,Michael,"I stayed at Sara's place for a residency interview at MGH. Getting to and from both the airport and the hospital was quick and simple, and Sara provided easy-to-follow directions. The apartment is small but clean and perfectly matches her description. Sara was a very attentive host and provided plenty of info regarding local places to eat, landmarks, etc."
1497879,63995282,2016-02-28,56108333,Matthew,"Staying at Sara's was a great experience, my friends and I needed an affordable place to stay for the night and this was perfect. It felt very comfortable and we felt right at home. Would absolutely recommend to anyone!"
1497879,64124564,2016-02-29,39073382,Kelly,The space was great and very easy to get in and out of! Sara was easy to communicate with as well. Thanks for the binder of info--so helpful!
1497879,64276055,2016-03-01,19186475,Amber,"Sara was very flexible, accommodating with our check-in time, and communicative. Exactly as described. Was grateful for the coffee machine :) Located in East Boston, it was a 10 minute drive to the touristy locations (Freedom Trail, etc.) I was able to find street parking before 5pm and we could park for free overnight. "
1497879,64309132,2016-03-02,57630057,Vicky,"The appartment is really cozy and warm. It's really well isolated from souand and light. It's easy to walk from the airport to the appartement.  Just be careful, the park when you get out the shuttle is close so you need to walk by the street. 

I saw some weird people in the streets getting there, but it was midnight. When we leave the appartment in the morning, they was really more nice looking people in the streets ! "
1497879,64512323,2016-03-05,10729703,Dave,"Sara was a great host - could not have been more flexible. We were only in Boston for 36 hours and Sara's apartment was ideal - close to the airport, close to a T system station and local shops.

The apartment was very cosy with a comfortable bed. We appreciated the good internet connection and the Netflix TV service. Having a coffee maker and supplies of coffee was great.

We would love to stay again during a future visit to Boston !"
1497879,64611803,2016-03-06,51358148,Pam,Sara was very friendly. The space is cute and was good for the one night we needed it. 
1497879,64830902,2016-03-08,57459981,Wendy,"The cab drivers didnt know how to get there, but it was very close to the airport ans convienent. Sara was very nice and everything in the description was accurate."
1497879,65793454,2016-03-17,55324589,Dante,Extremely welcoming and friendly! Sara is a wonderful host and has an excellent knowledge of the city.
1497879,66035221,2016-03-19,53767236,Ricardo,"Sara was great and very helpful, the place was very cozy, just a quick walk from the subway station in a great location.

It was our first experience with AirBnB and we really enjoyed it, she went as far as providing coffee, disposable utensils, a small but very nice DVD collection, lots of brochures about local atractions and take out fliers.

If (when) going back to Boston we're definitely looking to stay there again."
1497879,66182938,2016-03-20,4744261,Vatana,"Had a nice stay! Was only in town for 1.5 days so this was perfect. The apt is accurately depicted in the post, which is important to me. "
1497879,66362088,2016-03-22,50136332,Seth,"Everything was great - Host was able to get us checked in late and the bed was very comfortable - Had a washer/dryer, fridge, coffee maker and great internet. All that was so nice and it's close to a Metro Line - Best deal in town!!!"
1497879,68326357,2016-04-04,6959677,Hannah,"We had a nice, convenient stay at Sara's apartment. She was easy to communicate with, and was accommodating with our arrival time. Location is great, within two blocks of the T and a nice view of the river and the city!"
1497879,68365928,2016-04-04,34767156,Michael,"We were warmly greeted by Sara and then shown around the hosts guest area. Sara explained everything and also directed us to the folder she had prepared for guests ( this lists in a clear way everything you need to know). The place was ideal for us , positioned on the east side of the City with easy access to Logan Airport and the MBTA. We had a comfortable stay."
1497879,68882502,2016-04-07,33933097,Tom,"This is a great apartment. It was clean and spacious, and Sara was very welcoming and helpful. We also appreciated the coffee machine and small fridge.

We didn't get to check out much of the neighbourhood but it seemed quiet. We walked from Logan airport - probably about a 30 minute walk and would have been difficult without GPS, but doable if you want to save a little on a cab."
1497879,69636399,2016-04-12,13453651,João,"A estada no apartamento da Sara foi excelente. Acomodação confortável, limpa, organizada e a poucos metros do metrô."
1497879,69802350,2016-04-13,4144226,Lauren,Easy to get into the location great place for the price. It was super easy to get into and out of. We were going straight from the airport and back the next morning and it made the commute very easy. If you are allergic to cats this is not the best apartment for you since my friend who has mild allergies needed to take medicine.
1497879,69860793,2016-04-14,15028719,Lauren,"Sara was a great host and very easy to communicate with. The apartment was the perfect size, value and location for our overnight stay in Boston. I would definitely recommend staying here."
1497879,71304025,2016-04-24,30486651,Patrick,"We had a lovely time in Boston, thanks in part to Sara and her very accommodating place. The bed was comfortable, and there were numerous accommodations to make the day-to-day easier, including coffee! Sara's instructions for getting into the place were great, making it easy to come and go as we pleased. "
1497879,71540909,2016-04-26,34759008,Mike,Cozy little place to stay. We used an Uber to get back and forth to downtown. Quick and convenient. Check-in and out instructions were simple. 
1497879,71682934,2016-04-27,6755866,Rajiv,"We didn't get to meet Sara in person, and had unique circumstances, in that we arrived late in the evening, and had to leave again at 330 am for a flight, but her place functioned perfectly as a 'crash pad' for the night, allowing us to get a little rest, and shower, before a further 20 hrs of flight. Be advised that the stairs down are extremely steep - fine for normal use, but may be difficult if you're wrangling substantial luggage, children, or if you have limited mobility. I appreciated that Sara was prompt in responding to a text regarding a question I had while we were there, and there's a really cute little Italian place in easy walking distance which was featured in DDD. We enjoyed our stay, and if ever we found ourselves needing to stay in that part of Boston again, wouldn't hesitate to stay there again. "
1497879,72307248,2016-05-01,14262095,Adi,Fabulous place to stay in Boston! Love the location! 
1497879,73534157,2016-05-08,50413141,Huayi,"Sara is nice and friendly. She guided me through the apartment when I arrived and gave me a folder with a lot of useful information. She also helped me to print out my boarding pass before I check out. The apartment is of walking distance to the T and easy to find. Perfect place to stay for overnight!
Sara非常友好,会热情介绍房间的情况。她有一个册子,里面包含房间和附近交通景点餐饮等的信息。房子离地铁很近而且很容易找到。"
1497879,74571056,2016-05-15,10214852,Amy,"Sara was super helpful and suuuuper sweet! She was very accommodating with having to drop off luggage early and such! Her place was very cozy and comfortable as well! Thanks so much, Sara! "
1497879,74940858,2016-05-17,14262095,Adi,Our second stay. This time for just a quick eight hour sleep! Sara's place is just a 10 min taxi ride to the airport! Perfect stopover!
1497879,75220378,2016-05-19,21504794,Terri,"Sara made us feel welcome be allowing us to put our bags in the room even though it was not cleaned from the previous guests, it was very helpful.  Also she has a book that she made of things to do in Boston, from free to spendy, that was helpful.  The neighborhood was run down, but very convenient to the subway and two blocks from a beautiful park on the ccean, that had a great view of the Boston skyline. Also a little corner market about a block a way for fruit, etc."
1497879,75410747,2016-05-21,50473673,Bryan,"Sara was a great host, very flexible with arrival and departure and the apartment was nice and exactly as described.  "
1497879,76100990,2016-05-24,7039087,Kirill,"We had only one day and a half of night in Sara's place before our departure from Logan airport. The apartment has all you may need. Coffee machine with coffee for guests, detailed information about Boston, comfortable beds. The stairs down is rather steep, in case if you have large baggage. Nevertheless, it is good place for its location and price."
1497879,76198247,2016-05-25,16775212,Caroline,Perfect location for arriving at the airport and exploring the city during the day. All needed amenities were there and the stay was comfortable. Would stay again!
1497879,76302891,2016-05-26,17206723,Devan,"Sara was great. We had a red eye and landed in Boston at 6:30am, and she was able to take our bags at 8am so we could explore the city. We also had a late flight on our departure, so she held our bags until we were ready to leave. She was gracious and we enjoyed staying with her. "
1497879,77245737,2016-05-30,28315359,Christina,Great location to both the airport and downtown via the T. Perfect for our short stay in Boston for a music fest downtown. 
1497879,77541277,2016-06-01,6357314,Evan,"Communication and access was very easy and efficient.
The apartment was just what we needed and Sara was very helpful even suggesting places to park overnight.
Thanks."
1497879,77665649,2016-06-02,31126448,Genette,"This location was perfect for us, very close to the airport when we arrived late and then very near to the Maverick station when we moved on in the morning. 
Sarah was most helpful and met us when we arrived and the room was pleasant enough for our short stay."
1497879,78113186,2016-06-05,41142333,Verity,"PLEASE DO YOUR RESEARCH BEFORE BOOKING ANY AIR BNB ACCOMMODATION! DON'T go off the star rating and just read the first couple of pages of the reviews. Sarah's place was one of the first airBnB accommodations we had booked for our USA travel trip . Sarah was very lovely but unfortunately her place was not and it definitely wasn't up to airBNB standards based on the other accommodation we have now stayed at (some places were cheaper and at a 5 star level) There is a constant smell that I can only describe as cat urine or a dirty cat litter tray... and one window with a note asking you not to open it.. Thinking I dropped something, I glanced under the bed to discover a pile of dust which explained our allergies playing up...there was also an incredible amount of dust on the fan provided. It is very close to public transport which will get you everywhere you need to go easily and is only a short trip from the airport. Sarah has a file of great places to visit in Boston, has a washer and dryer which was also very convenient. If the above wouldn't bother you then I say book this accommodation...otherwise please look else where because the price she charges is not worth it. I hope Sara reads this and rectifies the issues I've posted because it ruined an otherwise perfect air BnB. "
1497879,78701435,2016-06-08,56751445,Andreas,"Unfortunately we didn't meet Sara but the communication was excellent. The apartment is located in the basement. The bed is very comfortable, there is everthing provided (towels, tv, a fan, shampoo, shower gel, coffee machine, microwave, kettle, toaster, etc - everthing you need :-) ). 
There are many restaurants, grocery stores and bars in the neighborhood and you are only one stop from the airport with the T  and two stops from downtown. 
Actually we would rate 5 stars or even more because the apartment is really lovely and Sara was a great host. But there was a strong smell of cat pee or something like this... and this ruind the great experience a bit. 
"
1497879,78881235,2016-06-09,37798694,Jenny,Great little studio close to the airport and just a couple blocks from the subway.  Sara was very welcoming and had an organized book of places to eat and things to see.  I definitely recommend a stay here!
1497879,79193904,2016-06-11,8971300,Mariano,"Sara's apartment is great.  Excellent location,  close to the Airport and Downtown.  Just what I needed.  The place was clean, bed was comfortable and it all looked just like the pictures.  Sara was very kind,  and answered all of my questions. I had a great stay!  Can definitely recommend her!"
1497879,79855791,2016-06-14,45175231,Chris,Great location for our short stay in Boston. 
1497879,80007708,2016-06-15,61403005,Nicholas,Great stay.
1497879,80248802,2016-06-17,16240583,Trey,Everything was as advertised.  Very easy to work with.  My only issue was the lack of available street parking.  I did receive a ticket despite moving my car before the 8:00am time stated.
1497879,80506445,2016-06-18,11050498,Sang,"Once we arrived to the studio, Sara immediately greeted us and kindly assisted us with our baggage. I love how organised she is! She has a binder of FAQs  which was really useful. My favourite part of the studio is the fact that the subway station is literally a 3 mins walk away. The area is also safe which made us feel comfortable. 

Thank-you Sara for the hospitality. "
1497879,81410189,2016-06-22,51766938,Ethan,"Sara is a great host, very friendly. Walked me through the apartment upon arrival and made sure I had everything I needed. She was very organized-everything I needed to know (WiFi, nearby restaurants, how to work Netflix/Roku, etc) was contained in a binder she had on the table. I only stayed for one night, so didn't get a chance to use it, but her listing of fun things to do around the city was a nice touch."
1497879,81506289,2016-06-23,44702861,Michelle,Excellent location with plenty of private space.  Sara is super organized and had a folder of helpful information about her place and the surrounding area.  Would definitely stay here again. 
1497879,82671503,2016-06-28,11624242,Joanna,"Sara was really helpful re my arrival & also letting me leave my luggage til early afternoon as it meant I could do more tourist visits on my last morning. Access to the Subway was great - close, & quick into the City. The main entrance is not very nice, and once inside the building, the studio is down some narrow steep stairs which could be difficult for big cases or anyone a bit unsteady on their feet. As it's a basement it's dark. It was a hot spell during my visit & the air conditioner was helpful"
1497879,83037694,2016-06-30,66449285,Ryan,"Sara's place was great for a 2 night stay. It's in East Boston so it's near the airport and only a few minutes from a T station. Everything was exactly as advertised. We really appreciated how thoughtful Sara is - from the helpful binder of FAQs to the signage she posts throughout the apartment - she put a lot of thought and time into making your stay as easy and comfortable as possible. She's also very quick to respond to inquiries and is very accommodating. The only negative that prevents me from giving 5 stars overall was the smell of cat pee that I suspect was coming from the couch. It's possible that a cat peed on the couch some time ago but the smell often returns in the hot and humid summer months in my experience. This may be particularly off-putting to some guests. Otherwise, Sara's apartment is everything you'd want for a great AirBnB experience. "
1497879,83964297,2016-07-04,61434345,Vanessa,"The apartment is very close to an mbta station, which makes it easy to reach downtown Boston quickly. The apartment itself is clean and equipped with everything you might need. It is below ground and has only a very small window that cannot be opened. As other visitors already commented, there is an unpleasant odor that was present during our entire stay. In case you're looking for the ""airbnb experience"" in the sense of interaction with the host, you might be disappointed: we met Sara only for check-in and check-out."
1497879,84484830,2016-07-07,64718583,Wendy,"Sara was very helpful with information.  We did find the apartment very warm, although there is an air con unit.  It is a basement apartment and weather very hot on our stay.  very comfortable bed and fluffy white towels."
1497879,84673546,2016-07-08,23051304,Christine,Sara was a great host. She was great with communication and was easy to work with. The place was in a convenient location. Everything was as pictured. The house did have a strong litter box smell. 
1497879,84991408,2016-07-10,51248224,Gili,"Unfortunately, I was far from being satisfied with my stay at Sara’s place, below is a detailed explanation why I feel that way. 
I arrived at Boston for a one-night stay after a transatlantic flight on my way to another destination. Although I came early in the morning (9:00am) Sara allowed me to check-in and made things easy. Sadly, in a later correspondence with her I found out that  “gesture” won't be possible anymore because (quoting from our email correspondence): ""In the future I am going to make my 2pm check-in time firm, and won't allow early bag drop-off, as it has become too much of an inconvenience to cater to the needs of every traveler's individual schedule"".
 All through the night I heard loud noises from the ceiling above me (be aware that the unit is simply her basement floor), of what seemed to be animals running back and forth. The fact that the noises might have been rates, made my sleeping uncomfortable. Retrospectively, I understood that a dog and a cat were the cause for the noises during the night – a fact that was not mentioned in her original airbnb posting.  For those of who consider rent this place – take into consideration the fact that this apartment is a basement above which two very active pets live. If you are allergic to animals, or if you simply don’t want to hear animals running on the floor above you, simply know that it’s a risk you’re gonna take if you’ll stay there.  
The description of the apartment is misleading: ""enjoy beautiful skyline views from across the harbor"". That is simply far from being true. That view is probably possible from the roof of the building, not from the windowless basement! 
Lastly, alas the least disappointing of all, is the fact that the pathway with the stairs leading to the basement were very narrow which made it very difficult to transfer my luggage through. 
Given the above, it is obvious that if I would have known it’ll be such a disaster, I would have paid more and stated somewhere else. 
After my visit, I email Sara expressing my concerns about the noises; her reply was rude and inconsiderate. To my surprise, instead of showing solidary and understanding, her response culminated in “most city apartments have pets” and “maybe next time you should just go to an hotel”. This is not what I would expect from ANY host. 
All in all, if you still reading that feedback, here is what you need to take from it -if you’re interested in a windowless basement unit with a super narrow staircase, with pets running above your head, and with a host that does not care about your feedback – this is your place!!
"
1497879,85373732,2016-07-11,27065954,Nicholas,"Sara's place was nice for a one day stopover in Boston. It is a small basement apartment, but served our needs for a night. It is well furnished and stocked to make you feel at home. We didn't meet Sarah, but she was very quick to respond to our questions and coordinating our check in. The location between the airport and the city is convenient, and public transit is just a few blocks away for easy access. We loved the neighborhood. It is quiet but lively, and a pleasant escape from the city."
1497879,85551441,2016-07-12,2341179,Laura,"I wouldn't recommend this place in its current state. My family and I had to leave and check into a nearby hotel at 9:30 PM because we couldn't stay here. The main bed broke when my mum sat on it, and the smell of cat urine was overwhelming. 

If the bed wasn't on its side and the place didn't smell like a cat's litter tray, this place would actually be perfect for the airport. The location is great, Sara was very helpful on arrival, the bathroom was perfectly adequate and the tea/coffee making facilities were great. Unfortunately, there was nowhere to sleep and the smell made a few of us quite ill. It's also a lot more claustrophobic than I was expecting.

We got a huge room at nearby hotel for a similar price to Sara's listing. This included breakfast, free shuttle service and a secure place to leave your bags after a generous checkout time – much better value for money. I normally love Airbnb, but this time it let me down. I regret not looking at the reviews more carefully as someone has raised the issue of the cat urine smell before. "
1497879,86097709,2016-07-14,53428069,Andrew,EXCELLENT location! Short walk to park overlooking Boston. Beautiful spot to watch sun set over the city. Neighbor hood felt safe and we walked to local restaurants. Very short uber ride into the city.  Sarah was very nice. Gave some good tips.  Let us know she was available for any arising issues. The place did have a pee smell though.
1497879,86485445,2016-07-16,45465067,Chavonne,Great place to stay for a nice easy commute into the city! 
1497879,87555308,2016-07-20,52931043,Jannis,"We only stayed one night at Sara's Studio, but were more than satisfied.

The place was absolutely clean and tidy, Sara was there to welcome us and the check-in worked perfectly. Furthermore, Sara provides a little book with instructions on how to use the interior, and also tips for what to do in Boston as well as a set of gorcery stores and restaurants in the area. We find that every host on airbnb should provide one like Sara does, and were very positively suprised.

The Apartment is short walking distance to a blue Line station which makes getting into town and back to the studio very easy. The neighbourhood was safe, supermarkets and restaurants were also in 
walking distance. 

Overall, we would stay at Sara's studio again and would recommend to anyone on vacation in Boston."
1497879,88490003,2016-07-24,4031089,Mélodie,"L'appartement est conforme à la description et est très bien situé. 5 minutes à pied du métro, 3 stations pour rejoindre downtown et tout proche de l'aéroport pour ceux qui arrivent ou repartent en avion. Il est très bien équipé et Sara est disponible. Elle répond rapidement aux questions, et nous a chaleureusement accueilli. Un très bon plan sur Boston, ville si chère en qualité de logement !"
1497879,89182279,2016-07-27,74414381,Bitu,"Perfect location, only 5 minutes from the airport. Quiet neighborhood but not far from downtown. I would stay again at Sara's place!"
1497879,89793261,2016-07-30,6357659,Kathy,Waited up for my arrival -  since my plane was delayed and I didn't get in until the wee hours of the morning. Great crash pad near the airport.  I was able to walk to the to airport car rental facility the following day - saving me a night's rental. 
1497879,90636429,2016-08-01,13606131,Michael,"Sara's place is one stop away from the airport, while being very close to the sites of Boston as well. Location wise it's excellent. Sara was there to greet me and was very friendly and provided a full run down on the apartment which answered any questions I might have come up with. Very comprehensive from attractions to restaurants that deliver. It is a small space. You could do three people but it would be a tight fit. It's better suited for 1-2. There's not a lot of natural light since it's basement level. If you need that be aware. The neighborhood is mostly residential so it's nice and quiet. I wouldn't bother with a car. Parking is tight, and outside of East Boston, navigating the rest of the city is an adventure at best."
1497879,91696846,2016-08-06,83200002,Karen,"Sara lives in a great location! The biggest drawback was the staircase, which we were warned about. It definitely was a challenge getting the bags up and down the steep flight. As others have mentioned, there is a litter box smell, though no litter box is in sight. It was nice to have the washer and dryer available, even though we didn't use it. Plenty of room for two people, though. And everything was well stocked -- bathroom amenities and extra blankets were available. Plus Sara had a binder put together with lots of helpful city info. Easy trip to the airport, too. "
1497879,95378772,2016-08-19,82104240,Peter,"Room was as listed, nice location in terms of being able close to the airport and city centre.  I didn't get to meet Sara due to clashes with her work schedule, but she was helpful with queries via email. "
1497879,95774380,2016-08-20,48653824,Marcel,Everything was as advertised on AirBnB. Sara´s place was just perfect for us as we had just one night in Boston. Everything was  nice and clean and communication with Sara worked perfectly. Perfect location if you want to be close to the airport. We would stay again with Sara!
8930592,51104042,2015-10-17,23495332,Robin,"Perfect spot for us to spend the night before flying out of Logan.  It's close to all Boston has to offer and spacious enough for my husband, so and me as well as my parents and the in-laws.  Dan was a great host; answered all  our questions and made our stay more than we'd hoped for."
8930592,51419566,2015-10-19,20335445,Renee,"We were in town and got lucky booking this place last minute, but so glad we did! I was worried about not having a car but the convenient location made things a breeze! 
Besides easy access to the seaport, our beds were comfy, the place was spotless, and Dan responded quickly to my inquiries. Thanks and would def stay again!"
8930592,52440778,2015-10-29,2919938,Kristel,"We thoroughly enjoyed staying in Dan's apartment. It's in a very convenient part of South Boston, within a short walking distance to public transportation, a grocery store, good restaurants and pubs, as well as a few cute, local shops. The furnishings are comfortable; after long days of both work and sightseeing, we enjoyed relaxing in the living room to something on Netflix before falling asleep in the very comfortable new beds. 

The apartment is newly renovated, and we ran into an issue with a leak in the kitchen sink. However, Dan and his property manager were very easy to get a hold of and worked to fix the problem. It really did not affect our stay at all.

Dan was also great recommending places to eat, shop, and visit. I was in town for work, and my mom and sister came to experience Boston for the first time. Not only did they feel safe on their own in the neighborhood, they loved all of Dan's recommendations. 

I don't know when we'll be back in the area, but we'd definitely want to stay here again. "
8930592,52563927,2015-10-30,26841111,Annette,"The apartment was really nice, everything was as described and the communication with Dan was easy and quick. I would take it again!"
8930592,52781932,2015-11-01,2485336,Maegan,Thank you for making us feel so welcome! 
8930592,53225869,2015-11-06,26506338,Pk,"The home was exactly as described and as depicted in the listing photos.  The property is clean, the beds are comfortable, the furnishings are nice, and the home was equipped with everything we needed for a comfortable stay.  The property is perfect for a family or a large group traveling in the area.  As noted in the listing, parking is extremely difficult, so I would explore the recommended app.  We experienced a hiccup in the check-in process, but the remainder of our stay was smooth.  Overall, I would recommend this property to guests searching for a comfortable stay in Boston.  "
8930592,53389403,2015-11-08,47350382,Du,"Helpful and friendly host, good place for family trip. Parking is hard to find around the house, just don't drive or reserve you parking spot before you arrive!"
8930592,53659039,2015-11-10,34305651,Jojo,Dan's place was everything as advertised. It was clean and full of amenities. Great place to stay. Dan was also a great host - very responsive and available when needed. 
8930592,53839121,2015-11-13,9502838,Sonia,Great. As described. Would recommend!
8930592,54033436,2015-11-15,15607312,Leopold,"Very nice place, easy check-in, great hosts! Would recommend to anyone wanting to come to Boston with a group."
8930592,54300726,2015-11-17,31665470,Fantasia,Nice place when I got there the cleaning lady was still cleaning so we actually helped her out instead of just watching her clean :) very nice place just like the pictures.
8930592,54418072,2015-11-19,37569314,David,It was a great place to stay. I did not bring a car. The TV was set up very nice. 
8930592,54611065,2015-11-22,47282200,Hiroki,"Had a pleasant stay.
The place is clean, simple, and comfortable.
Has access to anything you need."
8930592,55045911,2015-11-27,20797836,Katharina,"I loved this accommodation. We had a wonderful stay. The apartment is very modern, the beds are comfortable and everything was clean. I would definitely book it again. The neighborhood is also very nice. You have a grocery store very close and also some nice bars around (10min walk). And a bus is driving to downtown. Perfect!"
8930592,55875307,2015-12-06,18759636,Paul,"Dan was a great host and responded back quickly to every question and inquiry I had. His place was lovely and spacious, and the area was perfect for what my friend's and I were looking for. 

Highly recommend. "
8930592,56253505,2015-12-11,12159164,Stephen,"The space was just as described, very clean and new furnishings / fixtures. The skylight above the front stairwell, the back deck and the comfy living room made it a welcoming stay for three. Conveniently located with the best of Boston just a quick ride away. "
8930592,56412781,2015-12-13,49503835,Anand,Dan had a fantastic apartment that was as described. He was quick to respond to any questions and made the process as seamless as possible. I would not hesitate to stay there again. 
8930592,59260552,2016-01-08,47741347,Feier,This place is very spacious and looks even better than the pictures! My family and I had a very pleasant stay and Dan and Anya are very easy to communicate. The check-in and check-out process are also very convenient. I'm looking forward to returning in the future!
